#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -0.18530483E+02
34    42    -0.32809836E-04 
34    43    -0.21006718E-04 
34    44    -0.38246849E-03 
34    45    0.32574416E-05 
34    46    -0.35591607E-02 
34    47    0.35588192E-04 
34    48    -0.14643563E-03 
34    49    0.65809051E-02 
34    50    -0.15791742E-02 
34    51    -0.86334018E-01 
34    52    0.30091052E-04 
34    53    -0.11954309E-03 
34    54    0.60375703E-02 
34    55    0.94822213E-03 
34    56    -0.85696625E-01 
MO:35   -0.90274439E-01
35    1    0.39760106E-01 
35    2    -0.20369189E+00 
35    3    0.43706204E+00 
35    4    0.65845718E-03 
35    5    -0.29497585E-02 
35    6    -0.69826733E-02 
35    7    0.19934915E-01 
35    8    -0.61011038E-01 
35    9    -0.82422987E-01 
35    10    -0.61829700E-03 
35    11    0.15846627E-01 
35    12    -0.68382553E-01 
35    13    0.11199103E+00 
35    14    0.36126086E-02 
35    15    0.57374122E-02 
35    16    0.64800741E-02 
35    17    -0.30737209E-01 
35    18    0.19323013E-01 
35    19    0.21864211E-01 
35    20    0.27675599E-02 
35    21    0.15779322E-01 
35    22    -0.62995225E-01 
35    23    0.83046454E-01 
35    24    0.12075844E-02 
35    25    0.41866264E-02 
35    26    -0.50034647E-02 
35    27    0.21514746E-01 
35    28    -0.59183947E-01 
35    29    0.85951454E-01 
35    30    -0.12720000E-02 
35    31    0.86408850E-01 
35    32    0.55164340E-01 
35    33    0.81494694E-01 
35    34    0.91520569E-01 
35    35    0.28903421E-02 
35    36    -0.16861725E-01 
35    37    0.36537018E-02 
35    38    -0.16854901E-02 
35    39    -0.97682081E-02 
35    40    -0.15591829E-02 
35    41    0.14403164E-01 
35    42    0.46739506E-02 
35    43    -0.42905862E-01 
35    44    -0.78197825E-01 
35    45    0.78201641E-03 
35    46    -0.54674163E-04 
35    47    0.23298856E-02 
35    48    -0.86227659E-02 
35    49    0.61458906E+00 
35    50    -0.12091061E+00 
35    51    0.13330331E-02 
35    52    0.23911963E-02 
35    53    -0.89239977E-02 
35    54    0.59966089E+00 
35    55    0.98584500E-01 
35    56    0.11895442E-02 
MO:36   -0.70316590E-01
36    1    0.58171801E-03 
36    2    -0.30088738E-02 
36    3    0.81751252E-02 
36    4    -0.11010945E-01 
36    5    0.67658566E-04 
36    6    0.10784316E-01 
36    7    -0.46049748E-01 
36    8    0.26679422E-01 
36    9    -0.17864742E-01 
36    10    -0.16740753E-03 
36    11    -0.56244986E-02 
36    12    0.25420259E-01 
36    13    -0.31888154E-01 
36    14    -0.19350435E-02 
36    15    -0.41164569E-03 
36    16    -0.97787556E-04 
36    17    0.63253369E-03 
36    18    -0.91837149E-03 
36    19    -0.17912811E-01 
36    20    -0.10989418E-03 
36    21    0.67994666E-02 
36    22    -0.29255576E-01 
36    23    0.24086109E-01 
36    24    -0.46173060E-02 
36    25    0.25464464E-03 
36    26    -0.10501730E-01 
36    27    0.47766944E-01 
36    28    -0.28999657E-01 
36    29    -0.14545579E-01 
36    30    0.19620208E-03 
36    31    -0.11915540E-02 
36    32    -0.34928579E-02 
36    33    0.40788932E-02 
36    34    0.33752738E-02 
36    35    -0.33145779E-03 
36    36    0.19000389E-02 
36    37    -0.13912015E-02 
36    38    0.18069640E-02 
36    39    0.60044925E-03 
36    40    0.58025098E-02 
36    41    -0.69584263E-02 
36    42    0.15482700E-03 
36    43    -0.11577733E-02 
36    44    -0.92371576E-03 
36    45    0.90854930E-02 
36    46    0.87589438E-06 
36    47    0.54887580E-03 
36    48    0.14739233E-02 
36    49    -0.49456554E+00 
36    50    0.51004079E+00 
36    51    -0.34037067E-03 
36    52    -0.65585826E-03 
36    53    -0.83962973E-03 
36    54    0.52257991E+00 
36    55    0.50855847E+00 
36    56    0.23630491E-03 
MO:37   0.51242559E-01
37    1    -0.26441712E-03 
37    2    0.13474642E-02 
37    3    -0.23628038E-03 
37    4    -0.52653011E-03 
37    5    0.27669131E+00 
37    6    -0.20145338E-03 
37    7    0.85112750E-03 
37    8    0.23665926E-02 
37    9    0.44415531E-03 
37    10    -0.44264035E+00 
37    11    -0.24595872E-04 
37    12    0.27067212E-03 
37    13    0.26626683E-04 
37    14    0.19280199E-02 
37    15    0.93165609E-01 
37    16    -0.95022645E-03 
37    17    0.95866554E-02 
37    18    0.59935768E-02 
37    19    -0.24756216E-02 
37    20    0.31285876E+00 
37    21    0.65712878E-03 
37    22    -0.37715698E-02 
37    23    -0.33652398E-03 
37    24    -0.51451592E-02 
37    25    -0.26974227E+00 
37    26    -0.32978080E-03 
37    27    0.15054910E-02 
37    28    0.15206226E-02 
37    29    -0.49356376E-03 
37    30    0.20364717E-03 
37    31    -0.68406240E-03 
37    32    -0.10360809E-02 
37    33    -0.32872422E-03 
37    34    -0.20527587E-02 
37    35    -0.10338047E-01 
37    36    0.59713335E-01 
37    37    0.33588139E-01 
37    38    -0.32426172E-02 
37    39    -0.20242230E+00 
37    40    -0.31018711E-01 
37    41    -0.37419669E-01 
37    42    0.10818492E-03 
37    43    -0.61220561E-03 
37    44    -0.75091781E-03 
37    45    0.35228410E-04 
37    46    0.53602939E+00 
37    47    -0.37452877E-04 
37    48    0.17415246E-03 
37    49    0.91532267E-03 
37    50    -0.24164095E-03 
37    51    -0.51530862E+00 
37    52    -0.35923512E-04 
37    53    0.17327404E-03 
37    54    0.95681041E-03 
37    55    -0.11142231E-04 
37    56    -0.50553788E+00 
MO:38   0.67839728E-01
38    1    -0.45781291E-05 
38    2    -0.31101754E-04 
38    3    -0.30034009E-03 
38    4    -0.50369861E-03 
38    5    0.32569231E-01 
38    6    0.31118192E-03 
38    7    -0.15654931E-02 
38    8    -0.29252450E-03 
38    9    -0.18745124E-03 
38    10    -0.45927303E+00 
38    11    -0.10130223E-02 
38    12    0.57967112E-02 
38    13    -0.55065894E-05 
38    14    -0.43375804E-02 
38    15    0.54365690E+00 
38    16    0.11529290E-03 
38    17    -0.26729591E-02 
38    18    -0.30202699E-02 
38    19    -0.51972468E-02 
38    20    -0.14513754E+00 
38    21    0.10938302E-02 
38    22    -0.61305619E-02 
38    23    -0.70407363E-03 
38    24    -0.24336830E-02 
38    25    -0.55374199E+00 
38    26    -0.17079909E-03 
38    27    0.80398236E-03 
38    28    -0.10912986E-02 
38    29    0.99317614E-04 
38    30    0.56335897E+00 
38    31    0.15124298E-02 
38    32    -0.15730166E-02 
38    33    0.27677640E-02 
38    34    -0.99166971E-03 
38    35    0.44847610E-02 
38    36    -0.26551706E-01 
38    37    -0.14175240E-01 
38    38    -0.11269419E-01 
38    39    0.78839435E-01 
38    40    0.26410088E-01 
38    41    0.51319005E-02 
38    42    0.40502163E-04 
38    43    -0.23612084E-03 
38    44    -0.89035448E-04 
38    45    -0.47165655E-04 
38    46    -0.25595803E+00 
38    47    -0.20459268E-06 
38    48    0.58480682E-05 
38    49    0.63906055E-04 
38    50    -0.46915419E-04 
38    51    0.20874719E+00 
38    52    0.92266924E-05 
38    53    -0.31602129E-04 
38    54    -0.70669944E-04 
38    55    -0.18700905E-03 
38    56    0.23341733E+00 
MO:39   0.10026819E+00
39    1    -0.79235333E-03 
39    2    0.39495912E-02 
39    3    -0.21116985E-02 
39    4    -0.80187398E-03 
39    5    0.48057617E+00 
39    6    -0.62831963E-03 
39    7    0.30905632E-02 
39    8    0.30650570E-02 
39    9    0.10332925E-02 
39    10    -0.16629030E+00 
39    11    0.73837670E-03 
39    12    -0.43456022E-02 
39    13    0.40770071E-03 
39    14    0.78397110E-02 
39    15    -0.41044058E+00 
39    16    -0.28601794E-02 
39    17    0.24682782E-01 
39    18    0.13618479E-01 
39    19    -0.12129367E-02 
39    20    0.66143414E+00 
39    21    0.42358843E-03 
39    22    -0.27644997E-02 
39    23    0.41653399E-03 
39    24    -0.97095773E-02 
39    25    -0.24097874E+00 
39    26    -0.57869768E-03 
39    27    0.28742556E-02 
39    28    0.24297054E-02 
39    29    -0.15505074E-02 
39    30    -0.18621158E+00 
39    31    -0.33607886E-02 
39    32    -0.60687081E-03 
39    33    -0.38510887E-02 
39    34    -0.47019017E-02 
39    35    -0.20710778E-01 
39    36    0.12513588E+00 
39    37    0.75440615E-01 
39    38    0.31012939E-02 
39    39    -0.34643490E+00 
39    40    -0.83735382E-01 
39    41    -0.78613581E-01 
39    42    0.48696105E-03 
39    43    -0.28593688E-02 
39    44    -0.19635745E-02 
39    45    -0.71823402E-04 
39    46    -0.39794757E+00 
39    47    -0.89228907E-04 
39    48    0.48543352E-03 
39    49    0.18718411E-02 
39    50    0.12420188E-03 
39    51    0.29299681E+00 
39    52    -0.93824518E-04 
39    53    0.52048410E-03 
39    54    0.20193374E-02 
39    55    -0.22935365E-03 
39    56    0.29323362E+00 
MO:40   0.14598852E+00
40    1    0.75425790E-01 
40    2    -0.35816711E+00 
40    3    0.75470857E+00 
40    4    0.97143139E-02 
40    5    0.94895207E-02 
40    6    0.24542797E-02 
40    7    -0.41793647E-01 
40    8    0.12104170E+00 
40    9    -0.71117806E-01 
40    10    -0.54737568E-02 
40    11    0.38421495E-01 
40    12    -0.20035930E+00 
40    13    0.17458979E+00 
40    14    -0.21173283E-01 
40    15    0.14513621E-02 
40    16    0.15773454E-01 
40    17    -0.87102288E-01 
40    18    0.40747532E-01 
40    19    0.68482135E-01 
40    20    0.52650824E-02 
40    21    0.27426003E-01 
40    22    -0.14648674E+00 
40    23    0.11203041E+00 
40    24    0.13803927E+00 
40    25    0.92255146E-03 
40    26    0.17980845E-01 
40    27    -0.10522141E+00 
40    28    0.78027746E-01 
40    29    0.10265644E+00 
40    30    -0.49135734E-02 
40    31    0.25401264E+00 
40    32    0.93603615E-01 
40    33    0.18469202E+00 
40    34    0.33186636E+00 
40    35    0.43863726E-02 
40    36    -0.29632339E-01 
40    37    -0.26825520E-01 
40    38    0.22070386E-01 
40    39    -0.10960462E-01 
40    40    -0.10498867E-01 
40    41    0.58370678E-01 
40    42    -0.11687699E+00 
40    43    0.68289009E+00 
40    44    0.49412467E+00 
40    45    -0.26805372E-02 
40    46    -0.24830170E-02 
40    47    0.16064805E-01 
40    48    -0.92981659E-01 
40    49    -0.33242247E+00 
40    50    -0.87632834E-01 
40    51    0.15539629E-02 
40    52    0.15564038E-01 
40    53    -0.90664922E-01 
40    54    -0.32563622E+00 
40    55    0.97549986E-01 
40    56    0.15513279E-02 
MO:41   0.22933770E+00
41    1    -0.21145201E-03 
41    2    0.99413369E-03 
41    3    -0.16071314E-01 
41    4    0.15754239E-02 
41    5    0.64261988E+00 
41    6    -0.73651926E-03 
41    7    0.45076241E-02 
41    8    0.25438677E-02 
41    9    0.25078382E-02 
41    10    -0.51749134E+00 
41    11    -0.24479041E-03 
41    12    0.27493868E-02 
41    13    -0.23524483E-02 
41    14    -0.65741098E-02 
41    15    0.37933466E+00 
41    16    0.21590183E-02 
41    17    -0.20009099E-01 
41    18    -0.59652793E-03 
41    19    0.14721753E-02 
41    20    -0.40748137E+00 
41    21    -0.14274278E-03 
41    22    0.14046557E-02 
41    23    -0.49692294E-02 
41    24    0.14077417E-01 
41    25    0.48499313E+00 
41    26    -0.20495173E-03 
41    27    0.11870337E-02 
41    28    0.26238650E-02 
41    29    0.70843831E-03 
41    30    -0.62881880E+00 
41    31    -0.49529581E-02 
41    32    -0.33903961E-02 
41    33    0.47292675E-02 
41    34    0.85205057E-03 
41    35    0.23914579E-01 
41    36    -0.15953557E+00 
41    37    -0.91642708E-01 
41    38    -0.51451198E-03 
41    39    0.13003055E+00 
41    40    0.12270316E+00 
41    41    0.12146327E+00 
41    42    0.16349786E-02 
41    43    -0.98236094E-02 
41    44    -0.57341786E-02 
41    45    0.20400846E-03 
41    46    -0.15023985E+00 
41    47    -0.25522901E-03 
41    48    0.15677951E-02 
41    49    0.34686841E-02 
41    50    0.20742741E-02 
41    51    0.74567738E-01 
41    52    -0.25203668E-03 
41    53    0.15036415E-02 
41    54    0.33778819E-02 
41    55    -0.16108185E-02 
41    56    0.73142721E-01 
MO:42   0.25998180E+00
42    1    -0.53228436E-02 
42    2    0.38672525E-01 
42    3    0.19850423E+00 
42    4    -0.12538334E+00 
42    5    -0.63777431E-02 
42    6    0.27507049E-01 
42    7    -0.15867025E+00 
42    8    -0.18636378E-01 
42    9    -0.13416222E+00 
42    10    0.11332196E-01 
42    11    -0.18602980E-01 
42    12    0.10891037E+00 
42    13    0.28603106E-01 
42    14    -0.22605886E+00 
42    15    -0.19191537E-01 
42    16    -0.83515238E-01 
42    17    0.46742442E+00 
42    18    -0.49458370E-01 
42    19    -0.58228612E+00 
42    20    0.11987988E-01 
42    21    0.90094173E-01 
42    22    -0.51034800E+00 
42    23    -0.11443714E+00 
42    24    -0.62087452E+00 
42    25    0.23842793E-02 
42    26    -0.48728781E-01 
42    27    0.26568895E+00 
42    28    0.76149959E-01 
42    29    -0.22658678E+00 
42    30    0.24139755E-02 
42    31    0.23708296E+00 
42    32    0.12836205E+00 
42    33    -0.20216932E+00 
42    34    -0.37290107E+00 
42    35    0.57011728E-01 
42    36    -0.37972486E+00 
42    37    0.60104049E-01 
42    38    -0.44412979E+00 
42    39    -0.65248324E-01 
42    40    0.65419355E+00 
42    41    -0.29043168E+00 
42    42    -0.18571307E-01 
42    43    0.11199649E+00 
42    44    0.62158909E-01 
42    45    -0.17007128E-01 
42    46    0.14434511E-02 
42    47    0.20984545E-02 
42    48    -0.16171134E-01 
42    49    -0.29469697E-01 
42    50    -0.49047159E-01 
42    51    -0.58961422E-03 
42    52    0.25604840E-02 
42    53    -0.14029015E-01 
42    54    -0.31674666E-01 
42    55    0.25742370E-02 
42    56    -0.73056378E-03 
MO:43   0.29648757E+00
43    1    -0.42061143E-02 
43    2    0.20748957E-01 
43    3    0.63294993E-01 
43    4    -0.19997881E-01 
43    5    0.47085172E-01 
43    6    0.54403994E-01 
43    7    -0.31526213E+00 
43    8    -0.12551786E+00 
43    9    -0.13024172E+00 
43    10    -0.44518715E-01 
43    11    -0.39668258E-01 
43    12    0.21168228E+00 
43    13    -0.10540726E+00 
43    14    -0.13538141E+00 
43    15    0.63035040E-01 
43    16    0.42547912E-01 
43    17    -0.23674522E+00 
43    18    -0.21551696E+00 
43    19    -0.10655970E+00 
43    20    -0.12123858E+00 
43    21    -0.67312955E-02 
43    22    0.42772391E-01 
43    23    0.40271006E-02 
43    24    -0.11461002E+00 
43    25    0.69224925E-01 
43    26    0.10019708E-01 
43    27    -0.61367238E-01 
43    28    -0.38912746E-01 
43    29    -0.14706363E-01 
43    30    -0.56354667E-01 
43    31    0.24514323E+00 
43    32    0.11213349E+00 
43    33    -0.40433072E-01 
43    34    -0.33442928E-02 
43    35    -0.17287561E+00 
43    36    0.11978951E+01 
43    37    0.34563866E+00 
43    38    -0.14455453E+00 
43    39    0.29320180E+00 
43    40    -0.67660371E+00 
43    41    -0.95232941E+00 
43    42    -0.52485296E-02 
43    43    0.33012209E-01 
43    44    0.81917895E-02 
43    45    -0.19114500E-02 
43    46    -0.84570260E-02 
43    47    0.14498328E-02 
43    48    -0.91092671E-02 
43    49    -0.10080724E-01 
43    50    -0.13080410E-01 
43    51    0.37264258E-02 
43    52    0.25313797E-02 
43    53    -0.13888039E-01 
43    54    -0.20021748E-01 
43    55    0.23914991E-03 
43    56    0.35711269E-02 
MO:44   0.32444749E+00
44    1    -0.35281350E-01 
44    2    0.20410215E+00 
44    3    -0.19103302E+00 
44    4    0.91196164E-01 
44    5    -0.90180316E-02 
44    6    0.87128132E-01 
44    7    -0.51375081E+00 
44    8    -0.13604909E+00 
44    9    -0.18564995E-01 
44    10    0.98008275E-02 
44    11    -0.16905670E-01 
44    12    0.87502099E-01 
44    13    -0.37050550E+00 
44    14    -0.13900005E+00 
44    15    -0.21751501E-01 
44    16    0.15356087E-04 
44    17    -0.30449577E-01 
44    18    -0.22986982E+00 
44    19    -0.14436832E+00 
44    20    0.40489181E-01 
44    21    0.11818570E+00 
44    22    -0.70916110E+00 
44    23    -0.42955335E+00 
44    24    0.37880334E+00 
44    25    -0.12537725E-01 
44    26    0.40188428E-01 
44    27    -0.26630558E+00 
44    28    0.25410853E+00 
44    29    0.20940860E+00 
44    30    0.94071687E-02 
44    31    0.22936878E+00 
44    32    0.23388935E+00 
44    33    0.86640943E+00 
44    34    0.43798175E+00 
44    35    -0.34149125E-02 
44    36    0.28312108E-01 
44    37    -0.27032866E+00 
44    38    -0.16229763E+00 
44    39    -0.36032065E-01 
44    40    0.29255108E+00 
44    41    -0.70852970E-01 
44    42    0.28752565E-01 
44    43    -0.17707961E+00 
44    44    -0.80887976E-01 
44    45    0.35674747E-01 
44    46    0.13659837E-02 
44    47    -0.62586297E-02 
44    48    0.42005298E-01 
44    49    0.63806526E-01 
44    50    0.69280068E-01 
44    51    -0.55498312E-03 
44    52    -0.10979299E-02 
44    53    0.80108341E-02 
44    54    0.14438599E-01 
44    55    -0.30300690E-01 
44    56    -0.59563744E-03 
MO:45   0.36570523E+00
45    1    0.10386993E+00 
45    2    -0.63812540E+00 
45    3    0.24958237E-01 
45    4    0.39669255E-01 
45    5    0.75731824E-02 
45    6    -0.13967697E+00 
45    7    0.85325359E+00 
45    8    -0.33350303E+00 
45    9    0.28386755E+00 
45    10    -0.83904696E-02 
45    11    0.42959998E-01 
45    12    -0.24453437E+00 
45    13    0.47246603E-01 
45    14    0.17638536E+00 
45    15    0.15636423E-01 
45    16    -0.78783834E-01 
45    17    0.47659457E+00 
45    18    -0.15565458E+00 
45    19    -0.54392741E-01 
45    20    -0.35862978E-01 
45    21    0.10033181E+00 
45    22    -0.59695178E+00 
45    23    -0.23200327E+00 
45    24    0.11176211E+00 
45    25    0.17696414E-01 
45    26    -0.99360396E-01 
45    27    0.59917168E+00 
45    28    -0.15851723E+00 
45    29    0.80096779E-01 
45    30    -0.11530437E-01 
45    31    -0.84210949E+00 
45    32    -0.75401485E-02 
45    33    0.50663501E+00 
45    34    -0.33621116E+00 
45    35    -0.16053922E-01 
45    36    0.12407977E+00 
45    37    0.22788877E+00 
45    38    -0.48150758E-01 
45    39    0.59782388E-01 
45    40    -0.12191813E+00 
45    41    -0.23439495E+00 
45    42    -0.31863782E-01 
45    43    0.19975708E+00 
45    44    0.78880970E-01 
45    45    0.25613406E-01 
45    46    -0.10421918E-02 
45    47    0.34446257E-02 
45    48    -0.22379886E-01 
45    49    -0.33421093E-01 
45    50    -0.41827256E-01 
45    51    0.43629096E-03 
45    52    0.52515715E-02 
45    53    -0.37596434E-01 
45    54    -0.49342799E-01 
45    55    0.83239630E-01 
45    56    0.38932613E-03 
MO:46   0.37331002E+00
46    1    0.43014410E-01 
46    2    -0.28552018E+00 
46    3    -0.77857090E-01 
46    4    0.38202665E-01 
46    5    -0.50567218E-02 
46    6    -0.31613597E-01 
46    7    0.21316936E+00 
46    8    -0.23979108E+00 
46    9    0.97880495E-01 
46    10    0.74842154E-02 
46    11    -0.13984061E+00 
46    12    0.86756039E+00 
46    13    0.34728807E+00 
46    14    -0.80714049E-01 
46    15    -0.19378666E-01 
46    16    0.12608450E+00 
46    17    -0.76318388E+00 
46    18    0.33262318E+00 
46    19    -0.95529274E-01 
46    20    0.19930598E-01 
46    21    -0.61503118E-01 
46    22    0.35164795E+00 
46    23    0.14388046E+00 
46    24    0.24599502E+00 
46    25    -0.41779422E-02 
46    26    0.11075511E-01 
46    27    -0.52839301E-01 
46    28    -0.72900808E-02 
46    29    0.30796573E+00 
46    30    0.32463292E-02 
46    31    -0.27391701E+00 
46    32    -0.58699779E+00 
46    33    -0.43644603E-01 
46    34    0.28126237E+00 
46    35    -0.28255476E-02 
46    36    0.46191768E-02 
46    37    -0.12483478E+00 
46    38    -0.61015684E+00 
46    39    -0.22125948E-01 
46    40    0.56649408E+00 
46    41    -0.46165769E+00 
46    42    -0.60928511E-02 
46    43    0.39037928E-01 
46    44    0.83927187E-02 
46    45    0.32215237E-01 
46    46    0.74588107E-03 
46    47    0.77309722E-03 
46    48    -0.20695198E-02 
46    49    -0.35146527E-02 
46    50    0.12879997E-01 
46    51    -0.26547514E-03 
46    52    0.33492539E-02 
46    53    -0.22554815E-01 
46    54    -0.26435173E-01 
46    55    0.34668327E-01 
46    56    -0.32893871E-03 
MO:47   0.39401176E+00
47    1    -0.11699252E+00 
47    2    0.76469720E+00 
47    3    0.75090693E-01 
47    4    -0.79017534E-01 
47    5    0.83160878E-02 
47    6    -0.30805042E-01 
47    7    0.17344489E+00 
47    8    0.45097760E+00 
47    9    0.45241933E+00 
47    10    -0.63621246E-02 
47    11    0.61384614E-01 
47    12    -0.35442836E+00 
47    13    0.37887068E+00 
47    14    0.30041434E+00 
47    15    0.20347140E-01 
47    16    -0.10394556E+00 
47    17    0.66301971E+00 
47    18    0.86922924E-01 
47    19    -0.30891857E-02 
47    20    -0.53618067E-01 
47    21    0.33045373E-01 
47    22    -0.23135589E+00 
47    23    -0.56309764E-01 
47    24    -0.20587203E+00 
47    25    0.21749450E-01 
47    26    0.10668793E+00 
47    27    -0.68100680E+00 
47    28    0.49549832E+00 
47    29    0.77349820E-01 
47    30    -0.10531936E-01 
47    31    -0.23578830E+00 
47    32    -0.23695803E+00 
47    33    -0.24542243E-01 
47    34    0.61815949E+00 
47    35    0.15458183E-01 
47    36    -0.10378649E+00 
47    37    0.45821117E+00 
47    38    -0.16011652E+00 
47    39    0.49446287E-01 
47    40    -0.44225326E-01 
47    41    -0.29351555E+00 
47    42    0.32065973E-01 
47    43    -0.20633988E+00 
47    44    -0.22090200E-01 
47    45    -0.73508289E-02 
47    46    -0.12282350E-02 
47    47    -0.68490790E-02 
47    48    0.45717791E-01 
47    49    0.38754034E-01 
47    50    0.84005223E-01 
47    51    0.48694608E-03 
47    52    -0.11656134E-01 
47    53    0.71838822E-01 
47    54    0.74701926E-01 
47    55    -0.65746125E-01 
47    56    0.48726519E-03 
MO:48   0.44061697E+00
48    1    -0.21808643E-01 
48    2    0.12832300E+00 
48    3    0.12895016E+00 
48    4    0.14927717E+00 
48    5    0.29271959E-02 
48    6    0.95500565E-01 
48    7    -0.59551107E+00 
48    8    -0.31311598E+00 
48    9    -0.35638064E-02 
48    10    -0.48392429E-02 
48    11    -0.15664468E+00 
48    12    0.99881702E+00 
48    13    -0.90124423E-01 
48    14    0.46597420E+00 
48    15    0.90549462E-02 
48    16    -0.43238888E-01 
48    17    0.30252323E+00 
48    18    0.21064716E+00 
48    19    -0.37467916E+00 
48    20    -0.24764750E-01 
48    21    0.71407799E-01 
48    22    -0.46926950E+00 
48    23    0.53313606E-01 
48    24    -0.70607782E-01 
48    25    0.63892831E-02 
48    26    -0.40147386E-01 
48    27    0.27012735E+00 
48    28    0.20761461E+00 
48    29    0.11994582E-01 
48    30    -0.20205251E-02 
48    31    0.16577394E+00 
48    32    -0.82718758E+00 
48    33    0.94630590E-01 
48    34    -0.24594395E-01 
48    35    0.27360981E-01 
48    36    -0.20028431E+00 
48    37    0.27438348E+00 
48    38    0.48764955E+00 
48    39    0.24298445E-02 
48    40    -0.35674699E+00 
48    41    0.30430414E+00 
48    42    -0.35844521E-01 
48    43    0.23785961E+00 
48    44    -0.14991731E+00 
48    45    0.13634365E+00 
48    46    -0.44410958E-03 
48    47    0.64034235E-02 
48    48    -0.43315284E-01 
48    49    0.31251210E-01 
48    50    -0.97655761E-01 
48    51    0.15337760E-03 
48    52    0.26317651E-01 
48    53    -0.17610514E+00 
48    54    -0.11550467E+00 
48    55    0.21328695E+00 
48    56    0.63044316E-04 
MO:49   0.45532286E+00
49    1    -0.26391737E-01 
49    2    0.16048938E+00 
49    3    -0.10049838E+00 
49    4    -0.72608829E-01 
49    5    -0.87174797E-03 
49    6    -0.93698344E-02 
49    7    0.62059951E-01 
49    8    -0.61556461E-01 
49    9    0.96266691E-01 
49    10    0.75268237E-03 
49    11    0.30558702E-01 
49    12    -0.20075198E+00 
49    13    -0.14119078E+00 
49    14    -0.81777067E-01 
49    15    -0.30583505E-02 
49    16    -0.43104820E-02 
49    17    0.19591260E-01 
49    18    -0.10748014E+00 
49    19    0.10742114E+00 
49    20    0.88829910E-02 
49    21    -0.28296858E-01 
49    22    0.18145136E+00 
49    23    -0.42715186E-01 
49    24    -0.13253272E+00 
49    25    -0.27781011E-02 
49    26    0.45371135E-01 
49    27    -0.30175468E+00 
49    28    0.23841899E-01 
49    29    0.10543481E+00 
49    30    0.10759823E-02 
49    31    -0.13611726E+00 
49    32    0.21465018E+00 
49    33    -0.13957082E+00 
49    34    0.20921199E+00 
49    35    -0.31347429E-02 
49    36    0.24858422E-01 
49    37    -0.88292325E-01 
49    38    -0.88532010E-01 
49    39    -0.75856516E-02 
49    40    0.88173578E-01 
49    41    -0.23062247E-01 
49    42    -0.12989810E+00 
49    43    0.87535570E+00 
49    44    -0.81071882E+00 
49    45    -0.18525306E-01 
49    46    -0.35623944E-03 
49    47    0.70530954E-01 
49    48    -0.47788125E+00 
49    49    -0.15411827E+00 
49    50    -0.68206333E+00 
49    51    0.14794457E-04 
49    52    0.66159007E-01 
49    53    -0.44998218E+00 
49    54    -0.11574730E+00 
49    55    0.67164883E+00 
49    56    -0.97633498E-04 
MO:50   0.48042647E+00
50    1    -0.22936641E-01 
50    2    0.16936744E+00 
50    3    -0.19494021E+00 
50    4    0.17172886E+00 
50    5    0.88740783E-03 
50    6    -0.23226885E-03 
50    7    -0.21936398E-01 
50    8    0.73895953E+00 
50    9    -0.24088328E+00 
50    10    0.12355227E-02 
50    11    0.29962841E-01 
50    12    -0.17741577E+00 
50    13    0.56360320E+00 
50    14    0.13390264E+00 
50    15    0.53104725E-02 
50    16    0.14449402E-01 
50    17    -0.81790792E-01 
50    18    0.21128871E+00 
50    19    0.42113347E-01 
50    20    -0.17596174E-01 
50    21    0.31636355E-01 
50    22    -0.19661452E+00 
50    23    -0.51018884E-01 
50    24    0.57716392E+00 
50    25    0.64814369E-02 
50    26    -0.62532851E-01 
50    27    0.41516014E+00 
50    28    -0.13563160E+00 
50    29    -0.45471435E+00 
50    30    -0.33467986E-02 
50    31    0.47412524E+00 
50    32    -0.24571002E+00 
50    33    0.47552733E+00 
50    34    -0.54408028E+00 
50    35    0.95035227E-03 
50    36    -0.11007042E-01 
50    37    0.17117475E+00 
50    38    -0.16604084E+00 
50    39    0.21371818E-01 
50    40    0.35946755E-01 
50    41    -0.21143784E+00 
50    42    -0.19003316E-01 
50    43    0.13347320E+00 
50    44    -0.26445007E+00 
50    45    -0.95796025E-01 
50    46    -0.30517190E-03 
50    47    0.19477971E-01 
50    48    -0.13822584E+00 
50    49    -0.43411412E-01 
50    50    -0.21477755E+00 
50    51    0.85040895E-04 
50    52    0.97995321E-02 
50    53    -0.66997032E-01 
50    54    0.30091647E-01 
50    55    0.10896067E+00 
50    56    0.66463864E-04 
MO:51   0.51910652E+00
51    1    -0.13085309E-01 
51    2    0.96046348E-01 
51    3    0.37132057E-01 
51    4    0.25062231E+00 
51    5    0.15901751E-03 
51    6    0.31451745E-01 
51    7    -0.22052517E+00 
51    8    0.17858382E+00 
51    9    0.15533550E+00 
51    10    0.69815546E-03 
51    11    0.35182089E-01 
51    12    -0.23667129E+00 
51    13    -0.10154257E+00 
51    14    0.44197433E-01 
51    15    -0.39422435E-03 
51    16    -0.13113611E-01 
51    17    0.88001555E-01 
51    18    -0.18659661E-01 
51    19    0.24593798E+00 
51    20    -0.75994796E-03 
51    21    -0.10484645E-01 
51    22    0.71428614E-01 
51    23    0.12823217E+00 
51    24    -0.45808951E-02 
51    25    0.93114764E-03 
51    26    -0.32462227E-01 
51    27    0.23198542E+00 
51    28    -0.98940183E-01 
51    29    0.30911112E-01 
51    30    -0.42353569E-03 
51    31    0.47013715E-01 
51    32    0.94000639E-01 
51    33    -0.62771712E-01 
51    34    -0.10558848E+00 
