#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -0.18515571E+02
34    37    -0.13472751E-04 
34    38    -0.26113280E-03 
34    39    -0.15113453E-03 
34    40    -0.23821981E-03 
34    41    0.21669702E-03 
34    42    -0.53091298E-06 
34    43    0.27189233E-05 
34    44    -0.16825847E-05 
34    45    -0.31905614E-04 
34    46    0.38913920E-04 
34    47    -0.21763588E-04 
34    48    0.90168995E-04 
34    49    -0.35746713E-03 
34    50    0.19660234E-03 
34    51    -0.71048444E+00 
34    52    0.22124274E-04 
34    53    -0.91543834E-04 
34    54    0.32215474E-03 
34    55    0.53770606E-04 
34    56    0.71057914E+00 
MO:35   -0.90813533E-01
35    1    -0.55292727E-01 
35    2    0.25531155E+00 
35    3    0.34088685E+00 
35    4    -0.46472181E-05 
35    5    0.47654910E-03 
35    6    0.66764980E-02 
35    7    -0.26923292E-01 
35    8    -0.37685639E-01 
35    9    -0.80015273E-01 
35    10    0.26710450E-03 
35    11    -0.85931972E-02 
35    12    0.35293343E-01 
35    13    0.53661173E-01 
35    14    -0.26359820E-03 
35    15    -0.14182222E-02 
35    16    -0.51144823E-02 
35    17    0.24330183E-01 
35    18    0.12871196E-01 
35    19    -0.29174927E-05 
35    20    -0.41556349E-03 
35    21    -0.85922867E-02 
35    22    0.35288514E-01 
35    23    0.53661541E-01 
35    24    0.26189508E-03 
35    25    -0.14077744E-02 
35    26    0.66715489E-02 
35    27    -0.26898238E-01 
35    28    -0.37685017E-01 
35    29    0.79997961E-01 
35    30    0.27577163E-03 
35    31    -0.45733814E-01 
35    32    -0.42377781E-01 
35    33    -0.42375920E-01 
35    34    -0.45738363E-01 
35    35    -0.14550763E-02 
35    36    0.81469004E-02 
35    37    0.10138559E-03 
35    38    0.20408075E-05 
35    39    0.36594664E-02 
35    40    -0.32933104E-02 
35    41    -0.32931050E-02 
35    42    0.46355837E-02 
35    43    -0.19760552E-01 
35    44    -0.19657025E-01 
35    45    0.67874863E-05 
35    46    -0.48340637E-04 
35    47    -0.32108285E-02 
35    48    0.11384848E-01 
35    49    0.64523118E+00 
35    50    -0.12859360E+00 
35    51    -0.91185578E-03 
35    52    -0.32134124E-02 
35    53    0.11397758E-01 
35    54    0.64510972E+00 
35    55    0.12843850E+00 
35    56    -0.84637589E-03 
MO:36   -0.61948186E-01
36    1    -0.53007498E-05 
36    2    0.27199150E-04 
36    3    0.37887609E-04 
36    4    -0.25578167E-03 
36    5    -0.15830438E-04 
36    6    -0.13651639E-01 
36    7    0.63652613E-01 
36    8    0.36741611E-01 
36    9    0.10343098E-04 
36    10    0.50158108E-04 
36    11    0.63837695E-02 
36    12    -0.28392960E-01 
36    13    -0.30116669E-01 
36    14    -0.30847929E-02 
36    15    0.29449826E-03 
36    16    -0.90190334E-06 
36    17    0.45387928E-05 
36    18    0.24472588E-05 
36    19    -0.12032402E-01 
36    20    0.20561205E-04 
36    21    -0.63847964E-02 
36    22    0.28397656E-01 
36    23    0.30126120E-01 
36    24    -0.30845445E-02 
36    25    -0.28135577E-03 
36    26    0.13650439E-01 
36    27    -0.63644969E-01 
36    28    -0.36739804E-01 
36    29    0.34915271E-04 
36    30    -0.81671724E-04 
36    31    -0.51520120E-02 
36    32    0.83916214E-02 
36    33    -0.84017695E-02 
36    34    0.51363811E-02 
36    35    -0.83386633E-06 
36    36    0.44267620E-05 
36    37    -0.26218051E-05 
36    38    0.18768582E-02 
36    39    -0.17274173E-04 
36    40    -0.42922419E-02 
36    41    0.42887995E-02 
36    42    0.13255186E-05 
36    43    -0.33839395E-05 
36    44    0.12812047E-04 
36    45    0.10241236E-01 
36    46    0.56686302E-06 
36    47    0.17063133E-03 
36    48    -0.44321086E-02 
36    49    -0.50862672E+00 
36    50    0.50864113E+00 
36    51    0.37321664E-03 
36    52    -0.16923251E-03 
36    53    0.44232211E-02 
36    54    0.50879880E+00 
36    55    0.50870335E+00 
36    56    -0.26727820E-03 
MO:37   0.32181356E-01
37    1    0.19864469E-03 
37    2    -0.11261024E-02 
37    3    0.52507615E-04 
37    4    -0.89760967E-05 
37    5    -0.37662347E+00 
37    6    0.29574232E-03 
37    7    -0.13132720E-02 
37    8    0.26644278E-02 
37    9    0.56490515E-03 
37    10    0.32957524E+00 
37    11    -0.15436295E-03 
37    12    0.93171576E-03 
37    13    0.28186584E-03 
37    14    0.30145806E-02 
37    15    0.90518727E-01 
37    16    0.56694892E-03 
37    17    -0.75204958E-02 
37    18    0.71473841E-02 
37    19    0.12067687E-04 
37    20    -0.43990505E+00 
37    21    -0.14788780E-03 
37    22    0.89883746E-03 
37    23    0.31011214E-03 
37    24    -0.29844866E-02 
37    25    0.90465563E-01 
37    26    0.29564030E-03 
37    27    -0.13126996E-02 
37    28    0.26639577E-02 
37    29    -0.50602474E-03 
37    30    0.32966634E+00 
37    31    0.12332065E-02 
37    32    0.11407389E-02 
37    33    0.11322830E-02 
37    34    0.12162690E-02 
37    35    0.13397188E-01 
37    36    -0.74975675E-01 
37    37    0.40832095E-01 
37    38    0.10203581E-03 
37    39    0.27241376E+00 
37    40    0.38944412E-01 
37    41    0.38863096E-01 
37    42    -0.20132279E-04 
37    43    0.10612090E-03 
37    44    -0.26447710E-03 
37    45    0.38704887E-04 
37    46    -0.41925838E+00 
37    47    0.29015804E-04 
37    48    -0.12835196E-03 
37    49    0.59951373E-03 
37    50    -0.23250474E-03 
37    51    0.47253276E+00 
37    52    0.29585283E-04 
37    53    -0.13161657E-03 
37    54    0.62010980E-03 
37    55    0.14331084E-03 
37    56    0.47252931E+00 
MO:38   0.58378874E-01
38    1    -0.42518156E-05 
38    2    0.20878918E-04 
38    3    0.85991087E-05 
38    4    0.60086508E-03 
38    5    0.89568638E-05 
38    6    0.11840056E-03 
38    7    -0.64684363E-03 
38    8    -0.81142959E-03 
38    9    0.10924606E-03 
38    10    -0.56964626E+00 
38    11    -0.86111122E-03 
38    12    0.50661888E-02 
38    13    0.33914205E-04 
38    14    0.27508471E-02 
38    15    0.57247961E+00 
38    16    -0.28199942E-05 
38    17    0.14861751E-04 
38    18    -0.85037182E-05 
38    19    0.43785522E-02 
38    20    0.41585748E-04 
38    21    0.85571058E-03 
38    22    -0.50358951E-02 
38    23    -0.68659647E-04 
38    24    0.27705395E-02 
38    25    -0.57246487E+00 
38    26    -0.12215902E-03 
38    27    0.66665903E-03 
38    28    0.84311664E-03 
38    29    0.17549507E-03 
38    30    0.56957750E+00 
38    31    0.98707116E-03 
38    32    -0.19157345E-02 
38    33    0.18688338E-02 
38    34    -0.10256878E-02 
38    35    0.36032447E-05 
38    36    -0.23255180E-04 
38    37    -0.98739731E-05 
38    38    0.10245733E-01 
38    39    -0.37692336E-04 
38    40    0.92341396E-02 
38    41    -0.92124141E-02 
38    42    0.34755643E-05 
38    43    -0.20644171E-04 
38    44    0.16926022E-04 
38    45    0.26189473E-04 
38    46    0.24599016E-04 
38    47    -0.99154482E-06 
38    48    0.24833766E-06 
38    49    0.21267271E-04 
38    50    0.10472690E-03 
38    51    -0.14827016E-01 
38    52    0.84447746E-06 
38    53    0.14937710E-05 
38    54    -0.37938869E-04 
38    55    0.10978400E-03 
38    56    0.14781267E-01 
MO:39   0.10009529E+00
39    1    0.36531436E-03 
39    2    -0.20486132E-02 
39    3    0.40607456E-03 
39    4    -0.26055869E-04 
39    5    -0.47130218E+00 
39    6    0.45933330E-03 
39    7    -0.22705557E-02 
39    8    0.26661953E-02 
39    9    0.10807227E-02 
39    10    0.12304658E+00 
39    11    -0.31273737E-03 
39    12    0.20278517E-02 
39    13    0.13878106E-02 
39    14    0.52483203E-02 
39    15    0.29912694E+00 
39    16    0.19520116E-02 
39    17    -0.15345362E-01 
39    18    0.12094350E-01 
39    19    0.91811275E-05 
39    20    -0.54277641E+00 
39    21    -0.30286963E-03 
39    22    0.19751432E-02 
39    23    0.14198930E-02 
39    24    -0.52274719E-02 
39    25    0.29914421E+00 
39    26    0.45306784E-03 
39    27    -0.22389754E-02 
39    28    0.26712136E-02 
39    29    -0.10912786E-02 
39    30    0.12307445E+00 
39    31    0.23295138E-02 
39    32    0.21997105E-02 
39    33    0.22203107E-02 
39    34    0.23245907E-02 
39    35    0.14084507E-01 
39    36    -0.83874224E-01 
39    37    0.53028656E-01 
39    38    0.10819292E-03 
39    39    0.24627674E+00 
39    40    0.53120097E-01 
39    41    0.53008743E-01 
39    42    -0.41478384E-05 
39    43    0.56159674E-04 
39    44    0.29778975E-03 
39    45    -0.57198557E-04 
39    46    0.54933841E+00 
39    47    0.20841565E-04 
39    48    -0.11251096E-03 
39    49    0.13878772E-03 
39    50    -0.52182643E-04 
39    51    -0.41000524E+00 
39    52    0.22084774E-04 
39    53    -0.12014381E-03 
39    54    0.16645228E-03 
39    55    0.12411447E-03 
39    56    -0.40999200E+00 
MO:40   0.21098504E+00
40    1    0.38350261E-02 
40    2    -0.20766112E-01 
40    3    -0.13712241E-01 
40    4    0.93511464E-05 
40    5    0.56221762E+00 
40    6    0.22865666E-03 
40    7    -0.16642217E-02 
40    8    -0.43119958E-02 
40    9    0.72538892E-02 
40    10    -0.51164082E+00 
40    11    0.11400550E-02 
40    12    -0.56079826E-02 
40    13    0.19605325E-03 
40    14    0.12308707E-01 
40    15    0.48344592E+00 
40    16    0.34569625E-02 
40    17    -0.24585036E-01 
40    18    0.10115214E-01 
40    19    0.53471776E-05 
40    20    -0.49358146E+00 
40    21    0.11526981E-02 
40    22    -0.56818572E-02 
40    23    0.24305263E-03 
40    24    -0.12320653E-01 
40    25    0.48345543E+00 
40    26    0.22997670E-03 
40    27    -0.16732395E-02 
40    28    -0.43570599E-02 
40    29    -0.73311812E-02 
40    30    -0.51165195E+00 
40    31    0.12203533E-01 
40    32    0.99111288E-02 
40    33    0.99790107E-02 
40    34    0.12247578E-01 
40    35    0.17282688E-01 
40    36    -0.11286039E+00 
40    37    0.76373625E-01 
40    38    0.10559198E-03 
40    39    0.14693320E+00 
40    40    0.87376286E-01 
40    41    0.87229936E-01 
40    42    -0.35669712E-02 
40    43    0.22196983E-01 
40    44    -0.14038897E-01 
40    45    0.30536184E-04 
40    46    -0.22597135E+00 
40    47    0.53693535E-03 
40    48    -0.32127593E-02 
40    49    0.81595118E-02 
40    50    0.34427989E-02 
40    51    0.11382119E+00 
40    52    0.53528508E-03 
40    53    -0.32019770E-02 
40    54    0.81407130E-02 
40    55    -0.34519993E-02 
40    56    0.11381580E+00 
MO:41   0.23678902E+00
41    1    0.12008255E+00 
41    2    -0.66062763E+00 
41    3    -0.67184810E+00 
41    4    0.32786321E-05 
41    5    -0.15831720E-01 
41    6    0.34316393E-02 
41    7    -0.32326780E-01 
41    8    -0.13323624E+00 
41    9    0.21667525E+00 
41    10    0.16704662E-01 
41    11    0.41124692E-01 
41    12    -0.23614109E+00 
41    13    -0.94222083E-01 
41    14    0.13647289E+00 
41    15    -0.17638445E-01 
41    16    0.20713050E-01 
41    17    -0.12440503E+00 
41    18    0.64601837E-02 
41    19    0.13409970E-04 
41    20    0.25051520E-01 
41    21    0.41130558E-01 
41    22    -0.23616662E+00 
41    23    -0.94237503E-01 
41    24    -0.13648322E+00 
41    25    -0.17681674E-01 
41    26    0.34257014E-02 
41    27    -0.32302813E-01 
41    28    -0.13320478E+00 
41    29    -0.21670433E+00 
41    30    0.16781042E-01 
41    31    0.35191446E+00 
41    32    0.23338234E+00 
41    33    0.23340485E+00 
41    34    0.35190688E+00 
41    35    -0.30331506E-03 
41    36    -0.62726777E-03 
41    37    0.82741559E-01 
41    38    -0.14874479E-04 
41    39    -0.16316224E-01 
41    40    0.31838331E-01 
41    41    0.31851285E-01 
41    42    -0.13628795E+00 
41    43    0.85679020E+00 
41    44    -0.50610065E+00 
41    45    -0.38340419E-04 
41    46    0.70432650E-02 
41    47    0.20644389E-01 
41    48    -0.12566976E+00 
41    49    0.28052802E+00 
41    50    0.14730511E+00 
41    51    -0.32746123E-02 
41    52    0.20650208E-01 
41    53    -0.12570513E+00 
41    54    0.28058414E+00 
41    55    -0.14735296E+00 
41    56    -0.33080058E-02 
MO:42   0.28352326E+00
42    1    -0.14353431E-01 
42    2    0.73680574E-01 
42    3    0.12826772E+00 
42    4    0.28938444E-04 
42    5    0.16667552E-01 
42    6    0.44507415E-01 
42    7    -0.26143917E+00 
42    8    0.10968648E+00 
42    9    0.87586053E-01 
42    10    -0.19621713E-01 
42    11    -0.47559633E-02 
42    12    0.16439181E-01 
42    13    0.18423445E+00 
42    14    0.14732497E+00 
42    15    0.28963082E-01 
42    16    0.79645885E-01 
42    17    -0.44728521E+00 
42    18    0.50664621E+00 
42    19    0.45550703E-04 
42    20    -0.45083716E-01 
42    21    -0.47507569E-02 
42    22    0.16406590E-01 
42    23    0.18432026E+00 
42    24    -0.14732035E+00 
42    25    0.28904516E-01 
42    26    0.44514598E-01 
42    27    -0.26148295E+00 
42    28    0.10972456E+00 
42    29    -0.87528499E-01 
42    30    -0.19586441E-01 
42    31    0.17004232E+00 
42    32    0.28425311E+00 
42    33    0.28429767E+00 
42    34    0.16999885E+00 
42    35    -0.18388446E+00 
42    36    0.12331784E+01 
42    37    0.56115658E-01 
42    38    0.13333888E-03 
42    39    0.23559906E+00 
42    40    -0.66167903E+00 
42    41    -0.66177151E+00 
42    42    0.21181659E-01 
42    43    -0.13453603E+00 
42    44    0.77183583E-01 
42    45    0.16962048E-04 
42    46    -0.52998288E-02 
42    47    -0.18307303E-02 
42    48    0.13024036E-01 
42    49    -0.27825736E-01 
42    50    -0.30693025E-01 
42    51    0.22406982E-02 
42    52    -0.18328763E-02 
42    53    0.13038363E-01 
42    54    -0.27845371E-01 
42    55    0.30714920E-01 
42    56    0.22433275E-02 
MO:43   0.30776327E+00
43    1    0.26881051E-04 
43    2    -0.15161371E-03 
43    3    -0.33878015E-04 
43    4    0.26456219E+00 
43    5    0.52461459E-05 
43    6    0.29569639E-01 
43    7    -0.17736464E+00 
43    8    -0.23684266E-02 
43    9    0.36876926E+00 
43    10    0.35034095E-02 
43    11    -0.15569201E-01 
43    12    0.89527157E-01 
43    13    0.16973180E-01 
43    14    0.48554988E+00 
43    15    -0.80746446E-02 
43    16    0.18043439E-04 
43    17    -0.96927032E-04 
43    18    -0.19376059E-03 
43    19    0.46846305E+00 
43    20    0.22586012E-04 
43    21    0.15508643E-01 
43    22    -0.89175982E-01 
43    23    -0.17339812E-01 
43    24    0.48562323E+00 
43    25    0.80889213E-02 
43    26    -0.29614742E-01 
43    27    0.17763677E+00 
43    28    0.23348383E-02 
43    29    0.36872000E+00 
43    30    -0.35780829E-02 
43    31    0.44799489E+00 
43    32    0.37756136E+00 
43    33    -0.37798100E+00 
43    34    -0.44808636E+00 
43    35    -0.15465151E-04 
43    36    0.10760626E-03 
43    37    -0.21149327E-03 
43    38    0.49265132E+00 
43    39    -0.17693231E-03 
43    40    0.46067723E+00 
43    41    -0.46099192E+00 
43    42    -0.14877612E-04 
43    43    0.96860114E-04 
43    44    -0.59073532E-04 
43    45    0.79624588E-01 
43    46    0.13619514E-04 
43    47    0.42412009E-02 
43    48    -0.31303318E-01 
43    49    0.41198199E-01 
43    50    0.60974612E-01 
43    51    0.27025305E-04 
43    52    -0.42365508E-02 
43    53    0.31273446E-01 
43    54    -0.41137254E-01 
43    55    0.60948182E-01 
43    56    -0.27202571E-04 
MO:44   0.32782514E+00
44    1    -0.41754277E-01 
44    2    0.23922990E+00 
44    3    0.25651073E+00 
44    4    0.15194384E-03 
44    5    -0.15485299E-01 
44    6    0.36106219E-01 
44    7    -0.22393346E+00 
44    8    -0.38495401E-01 
44    9    0.56092391E-01 
44    10    0.18680344E-01 
44    11    0.72262787E-01 
44    12    -0.43534439E+00 
44    13    0.37516311E+00 
44    14    0.19641892E+00 
44    15    -0.37571220E-01 
44    16    -0.18379968E-01 
44    17    0.93310684E-01 
44    18    0.31167771E+00 
44    19    0.17488737E-03 
44    20    0.83104361E-01 
44    21    0.72258897E-01 
44    22    -0.43531280E+00 
44    23    0.37521592E+00 
44    24    -0.19613094E+00 
44    25    -0.37602499E-01 
44    26    0.36102152E-01 
44    27    -0.22390700E+00 
44    28    -0.38420495E-01 
44    29    -0.55698855E-01 
44    30    0.18697671E-01 
44    31    0.16815506E+00 
44    32    0.55131533E+00 
44    33    0.55103537E+00 
44    34    0.16775250E+00 
44    35    0.63788871E-01 
44    36    -0.45225263E+00 
44    37    0.57191819E+00 
44    38    0.10408197E-03 
44    39    -0.16137832E+00 
44    40    0.50832996E+00 
44    41    0.50803661E+00 
44    42    0.49266309E-01 
44    43    -0.31855834E+00 
44    44    0.13295694E+00 
44    45    0.82747854E-04 
44    46    0.38907590E-02 
44    47    -0.81753178E-02 
44    48    0.53108841E-01 
44    49    -0.73979533E-01 
44    50    -0.81088388E-01 
44    51    -0.15435532E-02 
44    52    -0.81855588E-02 
44    53    0.53178946E-01 
44    54    -0.74069635E-01 
44    55    0.81193395E-01 
44    56    -0.15298584E-02 
MO:45   0.37191536E+00
45    1    -0.49931074E-03 
45    2    0.29972434E-02 
45    3    -0.59276572E-03 
45    4    -0.33820817E+00 
45    5    -0.17722174E-05 
45    6    0.46571472E-01 
45    7    -0.28065697E+00 
45    8    0.18084101E+00 
45    9    -0.30604377E+00 
45    10    0.32098932E-02 
45    11    -0.10764837E+00 
45    12    0.67265771E+00 
45    13    -0.73622019E-01 
45    14    -0.12991566E+00 
45    15    -0.97041744E-02 
45    16    -0.32550814E-04 
45    17    0.22547451E-03 
45    18    -0.60335358E-03 
45    19    0.29609410E+00 
45    20    0.62105070E-04 
45    21    0.10743252E+00 
45    22    -0.67142380E+00 
45    23    0.73394736E-01 
45    24    -0.12922211E+00 
45    25    0.96004248E-02 
45    26    -0.45701728E-01 
45    27    0.27536872E+00 
45    28    -0.18356492E+00 
45    29    -0.30610298E+00 
45    30    -0.31164551E-02 
45    31    -0.18130856E+00 
45    32    -0.50257680E+00 
45    33    0.50109207E+00 
45    34    0.18539490E+00 
45    35    0.59714724E-04 
45    36    -0.40628893E-03 
45    37    -0.44339539E-03 
45    38    0.62837570E+00 
45    39    -0.29144074E-03 
45    40    0.56849588E+00 
45    41    -0.56845261E+00 
45    42    0.12173190E-03 
45    43    -0.79194380E-03 
45    44    0.37728780E-03 
45    45    -0.17740779E+00 
45    46    -0.26064695E-04 
45    47    -0.12489947E-01 
45    48    0.84472854E-01 
45    49    -0.10429543E+00 
45    50    -0.93982603E-01 
45    51    0.88869604E-04 
45    52    0.12457956E-01 
45    53    -0.84253844E-01 
45    54    0.10393912E+00 
45    55    -0.93587299E-01 
45    56    -0.98626064E-04 
MO:46   0.37237908E+00
46    1    -0.13962123E+00 
46    2    0.83502438E+00 
46    3    -0.12313404E+00 
46    4    0.92435071E-03 
46    5    -0.78804814E-03 
46    6    0.13420072E+00 
46    7    -0.81336640E+00 
46    8    -0.38408345E+00 
46    9    0.71833688E-01 
46    10    0.23705112E-02 
46    11    -0.62878521E-01 
46    12    0.37011846E+00 
46    13    -0.97277583E-01 
46    14    -0.42939479E-01 
46    15    -0.29713342E-02 
46    16    0.41398819E-01 
46    17    -0.24615601E+00 
46    18    -0.21363894E+00 
46    19    -0.91668645E-03 
46    20    0.28503166E-02 
46    21    -0.63520242E-01 
46    22    0.37413595E+00 
46    23    -0.97857806E-01 
46    24    0.43744013E-01 
46    25    -0.30167214E-02 
46    26    0.13443751E+00 
46    27    -0.81479352E+00 
46    28    -0.38294751E+00 
46    29    -0.69984523E-01 
46    30    0.24253985E-02 
46    31    0.66768753E+00 
46    32    -0.29888343E+00 
46    33    -0.30195887E+00 
46    34    0.66644475E+00 
46    35    0.14324486E-01 
46    36    -0.10213513E+00 
46    37    -0.57699133E-02 
46    38    -0.19991352E-02 
46    39    -0.19652557E-01 
46    40    0.52577705E-01 
46    41    0.56164615E-01 
46    42    0.40355465E-01 
46    43    -0.26196203E+00 
46    44    0.10686591E+00 
46    45    0.53337006E-03 
46    46    0.56795420E-04 
46    47    -0.55565313E-02 
46    48    0.38156791E-01 
46    49    -0.53249208E-01 
46    50    -0.74791404E-01 
46    51    -0.34737287E-04 
46    52    -0.56293566E-02 
46    53    0.38651285E-01 
46    54    -0.53853184E-01 
46    55    0.75365779E-01 
46    56    -0.25319275E-04 
MO:47   0.39249656E+00
47    1    -0.78491312E-01 
47    2    0.49626668E+00 
47    3    -0.25669982E+00 
47    4    0.21345049E-03 
47    5    0.89199084E-02 
47    6    0.20111125E-01 
47    7    -0.13505071E+00 
47    8    -0.28411935E+00 
47    9    -0.20520796E+00 
47    10    -0.10665018E-01 
47    11    0.11407683E+00 
47    12    -0.70775775E+00 
47    13    0.20477971E+00 
47    14    -0.27880305E+00 
47    15    0.27865464E-01 
47    16    -0.20538059E+00 
47    17    0.12722377E+01 
47    18    0.68696909E-02 
47    19    -0.18300783E-03 
47    20    -0.64035473E-01 
47    21    0.11394272E+00 
47    22    -0.70690485E+00 
47    23    0.20455967E+00 
47    24    0.27902853E+00 
47    25    0.27831489E-01 
47    26    0.20136175E-01 
47    27    -0.13520040E+00 
47    28    -0.28386295E+00 
47    29    0.20577190E+00 
47    30    -0.10668247E-01 
47    31    0.20687922E-01 
47    32    0.23316276E+00 
47    33    0.23239437E+00 
47    34    0.20190402E-01 
47    35    0.12903971E-01 
47    36    -0.60406237E-01 
47    37    -0.65630563E+00 
47    38    -0.47772731E-03 
47    39    0.75729983E-01 
47    40    -0.27153387E+00 
47    41    -0.27063922E+00 
47    42    0.14277994E-03 
47    43    0.42192110E-03 
47    44    0.92006476E-02 
47    45    0.14340974E-03 
47    46    -0.20716169E-02 
47    47    -0.69337368E-03 
47    48    0.27576266E-02 
47    49    -0.11129628E-01 
47    50    0.69898299E-02 
47    51    0.74529864E-03 
47    52    -0.71189320E-03 
47    53    0.28857196E-02 
47    54    -0.11278494E-01 
47    55    -0.68340064E-02 
47    56    0.74665062E-03 
MO:48   0.41844649E+00
48    1    0.12169860E-04 
48    2    -0.77734735E-04 
48    3    0.49958887E-04 
48    4    -0.46026260E+00 
48    5    0.38006782E-04 
48    6    0.13792330E+00 
48    7    -0.88041327E+00 
48    8    -0.45693048E-01 
48    9    0.18413010E+00 
48    10    -0.17829430E-02 
48    11    -0.73215151E-01 
48    12    0.45319854E+00 
48    13    0.24847318E+00 
48    14    -0.63966160E-01 
48    15    0.22262038E-02 
48    16    0.24474885E-04 
48    17    -0.15387023E-03 
48    18    0.13350824E-03 
48    19    0.16618005E+00 
48    20    -0.31191665E-04 
48    21    0.73198946E-01 
48    22    -0.45308816E+00 
48    23    -0.24845410E+00 
48    24    -0.64012203E-01 
48    25    -0.21860232E-02 
48    26    -0.13795222E+00 
48    27    0.88060247E+00 
48    28    0.45888552E-01 
48    29    0.18419504E+00 
48    30    0.17301051E-02 
48    31    0.56888637E+00 
48    32    -0.14941944E+00 
48    33    0.14941767E+00 
48    34    -0.56913986E+00 
48    35    -0.10833368E-04 
48    36    0.71982093E-04 
48    37    0.16331391E-03 
48    38    -0.47632195E+00 
48    39    0.14588445E-03 
48    40    -0.35523512E+00 
48    41    0.35531812E+00 
48    42    -0.20561629E-04 
48    43    0.13056902E-03 
48    44    0.13503673E-03 
48    45    -0.30957905E+00 
48    46    -0.47058753E-04 
48    47    -0.23810581E-01 
48    48    0.15803618E+00 
48    49    -0.18105795E+00 
48    50    -0.13195964E+00 
48    51    0.63471890E-04 
48    52    0.23832042E-01 
48    53    -0.15817520E+00 
48    54    0.18109362E+00 
48    55    -0.13218992E+00 
48    56    -0.84441947E-04 
MO:49   0.45816241E+00
49    1    -0.52194124E-01 
49    2    0.33630161E+00 
49    3    -0.35776093E-01 
49    4    -0.16266493E-03 
49    5    -0.10450391E-02 
49    6    0.32842529E-01 
49    7    -0.21241494E+00 
49    8    0.93005961E-01 
49    9    -0.12314349E+00 
49    10    0.14404647E-02 
49    11    -0.16724852E-01 
49    12    0.10751219E+00 
49    13    0.12883158E+00 
49    14    -0.14126040E+00 
49    15    -0.56491599E-02 
49    16    -0.48039547E-02 
49    17    0.40226023E-01 
49    18    0.24035052E+00 
49    19    -0.34430141E-03 
49    20    0.16068908E-01 
49    21    -0.16902998E-01 
49    22    0.10866812E+00 
49    23    0.12857097E+00 
49    24    0.14177042E+00 
49    25    -0.56472522E-02 
49    26    0.32886027E-01 
49    27    -0.21267439E+00 
49    28    0.93355832E-01 
49    29    0.12264117E+00 
49    30    0.14206460E-02 
49    31    -0.40873152E-01 
49    32    -0.10055659E+00 
49    33    -0.10151469E+00 
49    34    -0.40513813E-01 
49    35    -0.49059067E-02 
49    36    0.30207977E-01 
49    37    0.18799109E+00 
49    38    0.27519203E-03 
49    39    -0.17792821E-01 
49    40    0.77824800E-01 
49    41    0.77462481E-01 
49    42    -0.12834824E+00 
49    43    0.86271090E+00 
49    44    0.80956989E+00 
49    45    -0.61168694E-03 
49    46    -0.24694850E-03 
49    47    0.67859615E-01 
49    48    -0.46020192E+00 
49    49    0.13418265E+00 
49    50    0.67738511E+00 
49    51    -0.14381809E-04 
49    52    0.67932459E-01 
49    53    -0.46069823E+00 
49    54    0.13470911E+00 
49    55    -0.67793698E+00 
49    56    -0.14285192E-03 
MO:50   0.47536142E+00
50    1    -0.29747957E-04 
50    2    0.20174460E-03 
50    3    0.23006616E-04 
50    4    0.40408328E+00 
50    5    -0.37098190E-04 
50    6    -0.14591410E-01 
50    7    0.11060310E+00 
50    8    0.16845122E+00 
50    9    0.36529798E+00 
50    10    -0.32249278E-03 
50    11    -0.76847598E-01 
50    12    0.50811086E+00 
50    13    -0.25485959E+00 
50    14    -0.28114928E+00 
50    15    -0.16123179E-03 
50    16    -0.39316168E-05 
50    17    0.32631012E-04 
50    18    0.55996056E-04 
50    19    0.36436355E+00 
50    20    -0.15216590E-05 
50    21    0.76799878E-01 
50    22    -0.50779459E+00 
50    23    0.25500729E+00 
50    24    -0.28093669E+00 
50    25    0.13911864E-03 
50    26    0.14639763E-01 
50    27    -0.11092055E+00 
50    28    -0.16830871E+00 
50    29    0.36535127E+00 
50    30    0.31277898E-03 
50    31    0.15759430E+00 
50    32    -0.49932764E+00 
50    33    0.49905900E+00 
50    34    -0.15758858E+00 
50    35    0.32178305E-05 
50    36    -0.24853021E-04 
50    37    0.61241724E-04 
50    38    -0.23168623E+00 
50    39    0.41905367E-04 
50    40    -0.14277059E+00 
50    41    0.14286735E+00 
50    42    -0.12176359E-03 
50    43    0.83389468E-03 
50    44    0.74032426E-03 
50    45    0.69621369E+00 
50    46    0.80043824E-04 
50    47    0.44117774E-01 
50    48    -0.30806222E+00 
50    49    0.30811118E+00 
50    50    0.32335407E+00 
50    51    -0.99474943E-04 
50    52    -0.43989004E-01 
50    53    0.30717556E+00 
50    54    -0.30782909E+00 
50    55    0.32211132E+00 
50    56    0.14967664E-03 
MO:51   0.50758978E+00
51    1    -0.44333867E-01 
51    2    0.31191592E+00 
51    3    -0.68546855E+00 
51    4    -0.24600179E-05 
51    5    -0.10035421E-02 
51    6    0.34611766E-01 
51    7    -0.22974440E+00 
51    8    0.11845407E+00 
51    9    -0.38815454E+00 
51    10    0.35743189E-02 
51    11    -0.10178305E-01 
51    12    0.66903954E-01 
51    13    0.45151315E-01 
51    14    -0.42339077E+00 
51    15    -0.11707115E-01 
51    16    -0.26485737E-02 
51    17    0.44041354E-01 
51    18    0.82426208E+00 
51    19    -0.77791165E-04 
51    20    0.40490185E-01 
51    21    -0.10180871E-01 
51    22    0.66910649E-01 
51    23    0.44981149E-01 
51    24    0.42338307E+00 
51    25    -0.11693326E-01 
51    26    0.34591406E-01 
51    27    -0.22961238E+00 
51    28    0.11837449E+00 
51    29    0.38827249E+00 
51    30    0.35261799E-02 
51    31    -0.20192814E+00 
51    32    -0.30199887E+00 
51    33    -0.30206521E+00 
